lambh	lambe	m	B0	E0	h1	Integration 1 (meV)
2	1	-1	10	10000000	5.5	8.08404578908309
2	1	-1	10	10000000	6	8.049031387450405
2	1	-1	10	10000000	6.5	8.0232863953858
2	1	-1	10	10000000	7	7.998318811645423
2	1	-1	10	10000000	7.5	7.950690818851791
2	1	-1	10	10000000	8	7.830015210214766
2	1	-1	10	10000000	8.5	7.5604008023771145
2	1	-1	10	10000000	9	7.138555408382882
2	1	-1	10	10000000	9.5	6.7363402274922475
2	1	-1	10	10000000	10	6.4538131298068055
2	1	-1	10	10000000	10.5	6.254332053830463
2	1	-1	10	10000000	11	6.096100138366091
2	1	-1	10	10000000	11.5	5.958311246607883
2	1	-1	10	10000000	12	5.831768709004026
2	1	-1	20	-10000000	0.1	9.61884546536045
2	1	-1	20	-10000000	0.30000000000000004	9.740229475802723
2	1	-1	20	-10000000	0.5	9.937720897587223
2	1	-1	20	-10000000	0.7000000000000001	10.274736414557026
2	1	-1	20	-10000000	0.9	10.858446033984444
2	1	-1	20	-10000000	1.1	11.736833101212206
2	1	-1	20	-10000000	1.3000000000000003	12.60247863038267
2	1	-1	20	-10000000	1.5000000000000002	13.092076504358605
2	1	-1	20	-10000000	1.7000000000000002	13.283865498502434
2	1	-1	20	-10000000	1.9000000000000001	13.344612341552908
2	1	-1	20	-10000000	2.1	13.355022089955758
2	1	-1	20	-10000000	2.3000000000000003	13.345852450931746
2	1	-1	20	-10000000	2.5000000000000004	13.32872928023079
2	1	-1	20	-10000000	2.7	13.308141235163044
2	1	-1	20	-10000000	2.9000000000000004	13.285769892812347
2	1	-1	20	-10000000	3.1	13.262135107598018
2	1	-1	20	-10000000	3.3000000000000003	13.237269014998912
2	1	-1	20	-10000000	3.5000000000000004	13.211012359445526
2	1	-1	20	-10000000	3.7	13.183152239102093
2	1	-1	20	-10000000	3.9000000000000004	13.153488331678238
2	1	-1	20	-10000000	4.5	13.052417520774167
2	1	-1	20	-10000000	5	12.95420038321524
2	1	-1	20	-10000000	5.5	12.845202258359132
2	1	-1	20	-10000000	6	12.728785235144798
2	1	-1	20	-10000000	6.5	12.60859494361887
2	1	-1	20	-10000000	7	12.487140705263341
2	1	-1	20	-10000000	7.5	12.364412924338716
2	1	-1	20	-10000000	8	12.237316750003117
2	1	-1	20	-10000000	8.5	12.100656676192669
2	1	-1	20	-10000000	9	11.949241290353402
2	1	-1	20	-10000000	9.5	11.77961099261906
2	1	-1	20	-10000000	10	11.590489439395293
2	1	-1	20	-10000000	10.5	11.3823236710362
2	1	-1	20	-10000000	11	11.156641138726563
2	1	-1	20	-10000000	11.5	10.915586894204985
2	1	-1	20	-10000000	12	10.661662312833771
2	1	-1	20	-5000000	0.1	12.16227847276228
2	1	-1	20	-5000000	0.30000000000000004	12.528253708330912
2	1	-1	20	-5000000	0.5	12.85538472452134
2	1	-1	20	-5000000	0.7000000000000001	13.096146952956534
2	1	-1	20	-5000000	0.9	13.239938854629534
2	1	-1	20	-5000000	1.1	13.306576821963398
2	1	-1	20	-5000000	1.3000000000000003	13.323675940839463
2	1	-1	20	-5000000	1.5000000000000002	13.313077428225743
2	1	-1	20	-5000000	1.7000000000000002	13.288690501428327
2	1	-1	20	-5000000	1.9000000000000001	13.25853989604697
2	1	-1	20	-5000000	2.1	13.227002474224486
2	1	-1	20	-5000000	2.3000000000000003	13.196332607712437
2	1	-1	20	-5000000	2.5000000000000004	13.167574982135987
2	1	-1	20	-5000000	2.7	13.14109223258316
2	1	-1	20	-5000000	2.9000000000000004	13.116868775859695
2	1	-1	20	-5000000	3.1	13.094686899534565
2	1	-1	20	-5000000	3.3000000000000003	13.074229133433036
2	1	-1	20	-5000000	3.5000000000000004	13.055137468532234
2	1	-1	20	-5000000	3.7	13.037047253011892
2	1	-1	20	-5000000	3.9000000000000004	13.019606245404686
2	1	-1	20	-5000000	4.5	12.96803288059083
2	1	-1	20	-5000000	5	12.922119835931744
2	1	-1	20	-5000000	5.5	12.870680765087249
2	1	-1	20	-5000000	6	12.8127218919828
2	1	-1	20	-5000000	6.5	12.748820584448149
2	1	-1	20	-5000000	7	12.680487996297217
2	1	-1	20	-5000000	7.5	12.608703117006753
2	1	-1	20	-5000000	8	12.532250218455497
2	1	-1	20	-5000000	8.5	12.447375530344802
2	1	-1	20	-5000000	9	12.3495459630689
2	1	-1	20	-5000000	9.5	12.235698313182828
2	1	-1	20	-5000000	10	12.105007253109413
2	1	-1	20	-5000000	10.5	11.958230129215373
2	1	-1	20	-5000000	11	11.796773337297852
2	1	-1	20	-5000000	11.5	11.62210861330186
2	1	-1	20	-5000000	12	11.435552999885578
2	1	-1	20	0	0.1	12.902924459943815
2	1	-1	20	0	0.30000000000000004	12.992075748262119
2	1	-1	20	0	0.5	13.058795796751257
2	1	-1	20	0	0.7000000000000001	13.100474869762914
2	1	-1	20	0	0.9	13.118803611561768
2	1	-1	20	0	1.1	13.117279958924858
2	1	-1	20	0	1.3000000000000003	13.100344544872282
2	1	-1	20	0	1.5000000000000002	13.07242431697879
2	1	-1	20	0	1.7000000000000002	13.037365684218116
2	1	-1	20	0	1.9000000000000001	12.99817933043717
2	1	-1	20	0	2.1	12.957046804710764
2	1	-1	20	0	2.3000000000000003	12.915448080425158
2	1	-1	20	0	2.5000000000000004	12.874324667277111
2	1	-1	20	0	2.7	12.834231210171355
2	1	-1	20	0	2.9000000000000004	12.795458871391135
2	1	-1	20	0	3.1	12.758127842944212
2	1	-1	20	0	3.3000000000000003	12.722252731529352
2	1	-1	20	0	3.5000000000000004	12.687787361468784
2	1	-1	20	0	3.7	12.654653875870434
2	1	-1	20	0	3.9000000000000004	12.6227613455704
2	1	-1	20	0	4.5	12.533625930841678
2	1	-1	20	0	5	12.465697061116146
2	1	-1	20	0	5.5	12.402595964022096
2	1	-1	20	0	6	12.343761024439848
2	1	-1	20	0	6.5	12.288858104709297
2	1	-1	20	0	7	12.237710350889493
2	1	-1	20	0	7.5	12.190247066924062
2	1	-1	20	0	8	12.146466769926379
2	1	-1	20	0	8.5	12.106417397468638
2	1	-1	20	0	9	12.070168883542436
2	1	-1	20	0	9.5	12.037798587640776
2	1	-1	20	0	10	12.009363059674499
2	1	-1	20	0	10.5	11.984864008139951
2	1	-1	20	0	11	11.964209053851285
2	1	-1	20	0	11.5	11.947161702591085
2	1	-1	20	0	12	11.933300827515483
2	1	-1	20	5000000	0.1	11.963911512232961
2	1	-1	20	5000000	0.30000000000000004	12.230315374927756
2	1	-1	20	5000000	0.5	12.428778753787252
2	1	-1	20	5000000	0.7000000000000001	12.563161449055713
2	1	-1	20	5000000	0.9	12.645320465514265
2	1	-1	20	5000000	1.1	12.687951540821341
2	1	-1	20	5000000	1.3000000000000003	12.701970185132891
2	1	-1	20	5000000	1.5000000000000002	12.695799701176073
2	1	-1	20	5000000	1.7000000000000002	12.675558253207134
2	1	-1	20	5000000	1.9000000000000001	12.645522156872024
2	1	-1	20	5000000	2.1	12.608612980426576
2	1	-1	20	5000000	2.3000000000000003	12.566808234897291
2	1	-1	20	5000000	2.5000000000000004	12.521448671623299
2	1	-1	20	5000000	2.7	12.473457598097403
2	1	-1	20	5000000	2.9000000000000004	12.423485528281383
2	1	-1	20	5000000	3.1	12.372003642190403
2	1	-1	20	5000000	3.3000000000000003	12.319360913458546
2	1	-1	20	5000000	3.5000000000000004	12.265818695167537
2	1	-1	20	5000000	3.7	12.211570705951614
2	1	-1	20	5000000	3.9000000000000004	12.156756768425842
2	1	-1	20	5000000	4.5	11.989694040307418
2	1	-1	20	5000000	5	11.847795437383123
2	1	-1	20	5000000	5.5	11.703130409147867
2	1	-1	20	5000000	6	11.555030399409237
2	1	-1	20	5000000	6.5	11.402751013526858
2	1	-1	20	5000000	7	11.245636983635173
2	1	-1	20	5000000	7.5	11.083102134230593
2	1	-1	20	5000000	8	10.91471311335944
2	1	-1	20	5000000	8.5	10.740138906049769
2	1	-1	20	5000000	9	10.559170794976446
2	1	-1	20	5000000	9.5	10.371694216672084
2	1	-1	20	5000000	10	10.177716403745025
2	1	-1	20	5000000	10.5	9.977385602045295
2	1	-1	20	5000000	11	9.77101927136972
2	1	-1	20	5000000	11.5	9.559117782945501
2	1	-1	20	5000000	12	9.342383938080923
2	1	-1	20	10000000	0.1	9.399124320324727
2	1	-1	20	10000000	0.30000000000000004	9.798307288772877
2	1	-1	20	10000000	0.5	10.361155935247494
2	1	-1	20	10000000	0.7000000000000001	10.996506648171941
2	1	-1	20	10000000	0.9	11.526147841315145
2	1	-1	20	10000000	1.1	11.862025208915648
2	1	-1	20	10000000	1.3000000000000003	12.040232276113862
2	1	-1	20	10000000	1.5000000000000002	12.123270302848713
2	1	-1	20	10000000	1.7000000000000002	12.154308278160935
2	1	-1	20	10000000	1.9000000000000001	12.157468113414543
2	1	-1	20	10000000	2.1	12.14549933382163
2	1	-1	20	10000000	2.3000000000000003	12.12511079468489
2	1	-1	20	10000000	2.5000000000000004	12.099883959075227
2	1	-1	20	10000000	2.7	12.071751705595087
2	1	-1	20	10000000	2.9000000000000004	12.041793996754295
2	1	-1	20	10000000	3.1	12.010671831818344
2	1	-1	20	10000000	3.3000000000000003	11.97885214335587
2	1	-1	20	10000000	3.5000000000000004	11.94672700642346
2	1	-1	20	10000000	3.7	11.914669265999969
2	1	-1	20	10000000	3.9000000000000004	11.88306655634467
2	1	-1	20	10000000	4.5	11.795165241918767
2	1	-1	20	10000000	5	11.736701359499984
2	1	-1	20	10000000	5.5	11.70004875765325
2	1	-1	20	10000000	6	11.692730658874652
2	1	-1	20	10000000	6.5	11.718634746850046
2	1	-1	20	10000000	7	11.770729573080855
2	1	-1	20	10000000	7.5	11.819417901791924
2	1	-1	20	10000000	8	11.798621058158602
2	1	-1	20	10000000	8.5	11.587290404841465
2	1	-1	20	10000000	9	10.988727479166988
2	1	-1	20	10000000	9.5	9.889938517213553
2	1	-1	20	10000000	10	8.75102033196976
2	1	-1	20	10000000	10.5	8.029624714664465
2	1	-1	20	10000000	11	7.61167129072231
2	1	-1	20	10000000	11.5	7.329665874047196
2	1	-1	20	10000000	12	7.1069454456136425
2	1	-1	30	-10000000	0.1	10.331969896813677
2	1	-1	30	-10000000	0.30000000000000004	10.471112298498882
2	1	-1	30	-10000000	0.5	10.699676606416087
2	1	-1	30	-10000000	0.7000000000000001	11.094571104881984
2	1	-1	30	-10000000	0.9	11.802440380344649
2	1	-1	30	-10000000	1.1	12.968361428012495
2	1	-1	30	-10000000	1.3000000000000003	14.30970968416551
2	1	-1	30	-10000000	1.5000000000000002	15.197968913971717
2	1	-1	30	-10000000	1.7000000000000002	15.600918427925523
2	1	-1	30	-10000000	1.9000000000000001	15.765451394842044
2	1	-1	30	-10000000	2.1	15.831487332349226
2	1	-1	30	-10000000	2.3000000000000003	15.854966781275964
2	1	-1	30	-10000000	2.5000000000000004	15.857891996201309
2	1	-1	30	-10000000	2.7	15.84939032830668
2	1	-1	30	-10000000	2.9000000000000004	15.833443906193347
2	1	-1	30	-10000000	3.1	15.811843561160835
2	1	-1	30	-10000000	3.3000000000000003	15.785407983112655
2	1	-1	30	-10000000	3.5000000000000004	15.754526874953228
2	1	-1	30	-10000000	3.7	15.71941898109838
2	1	-1	30	-10000000	3.9000000000000004	15.68026031323556
2	1	-1	30	-10000000	4.5	15.540742204279809
2	1	-1	30	-10000000	5	15.404334942717096
2	1	-1	30	-10000000	5.5	15.257490648470274
2	1	-1	30	-10000000	6	15.10858351092789
2	1	-1	30	-10000000	6.5	14.964498666818933
2	1	-1	30	-10000000	7	14.82758322844478
2	1	-1	30	-10000000	7.5	14.693157627161696
2	1	-1	30	-10000000	8	14.549923476928775
2	1	-1	30	-10000000	8.5	14.38426840004128
2	1	-1	30	-10000000	9	14.185685236948526
2	1	-1	30	-10000000	9.5	13.94946156827626
2	1	-1	30	-10000000	10	13.676032390948839
2	1	-1	30	-10000000	10.5	13.369001824940845
2	1	-1	30	-10000000	11	13.033480931010716
2	1	-1	30	-10000000	11.5	12.675141851203561
2	1	-1	30	-10000000	12	12.29977075175572
2	1	-1	30	-5000000	0.1	13.589765159377674
2	1	-1	30	-5000000	0.30000000000000004	14.138990824567466
2	1	-1	30	-5000000	0.5	14.671970254258664
2	1	-1	30	-5000000	0.7000000000000001	15.107073373649863
2	1	-1	30	-5000000	0.9	15.407555795009658
2	1	-1	30	-5000000	1.1	15.588243346034716
2	1	-1	30	-5000000	1.3000000000000003	15.6850019003852
2	1	-1	30	-5000000	1.5000000000000002	15.729975798866802
2	1	-1	30	-5000000	1.7000000000000002	15.744963780690698
2	1	-1	30	-5000000	1.9000000000000001	15.743192366033163
2	1	-1	30	-5000000	2.1	15.732329899403885
2	1	-1	30	-5000000	2.3000000000000003	15.716716363066466
2	1	-1	30	-5000000	2.5000000000000004	15.698741244260736
2	1	-1	30	-5000000	2.7	15.679653523140036
2	1	-1	30	-5000000	2.9000000000000004	15.660035297407667
2	1	-1	30	-5000000	3.1	15.640081370915553
2	1	-1	30	-5000000	3.3000000000000003	15.619766364080323
2	1	-1	30	-5000000	3.5000000000000004	15.598945748217727
2	1	-1	30	-5000000	3.7	15.577417634372457
2	1	-1	30	-5000000	3.9000000000000004	15.554961188354708
2	1	-1	30	-5000000	4.5	15.479995608999578
2	1	-1	30	-5000000	5	15.406790808179062
2	1	-1	30	-5000000	5.5	15.32365309714387
2	1	-1	30	-5000000	6	15.23346342649194
2	1	-1	30	-5000000	6.5	15.14206292184844
2	1	-1	30	-5000000	7	15.056271970712986
2	1	-1	30	-5000000	7.5	14.979129683444313
2	1	-1	30	-5000000	8	14.90496205673097
2	1	-1	30	-5000000	8.5	14.82014691944237
2	1	-1	30	-5000000	9	14.71053027750157
2	1	-1	30	-5000000	9.5	14.568079598988852
2	1	-1	30	-5000000	10	14.391531451181152
2	1	-1	30	-5000000	10.5	14.183750173156275
2	1	-1	30	-5000000	11	13.948882644107758
2	1	-1	30	-5000000	11.5	13.691029589862532
2	1	-1	30	-5000000	12	13.41377059373476
2	1	-1	30	0	0.1	14.818485555605765
2	1	-1	30	0	0.30000000000000004	14.995659927873165
2	1	-1	30	0	0.5	15.148171603979156
2	1	-1	30	0	0.7000000000000001	15.269277700459988
2	1	-1	30	0	0.9	15.358177393948077
2	1	-1	30	0	1.1	15.417107552765529
2	1	-1	30	0	1.3000000000000003	15.450378234659349
2	1	-1	30	0	1.5000000000000002	15.463140758124387
2	1	-1	30	0	1.7000000000000002	15.460384489032853
2	1	-1	30	0	1.9000000000000001	15.446379702411143
2	1	-1	30	0	2.1	15.424499884878019
2	1	-1	30	0	2.3000000000000003	15.397268404485482
2	1	-1	30	0	2.5000000000000004	15.366501499444757
2	1	-1	30	0	2.7	15.333470549508686
2	1	-1	30	0	2.9000000000000004	15.299047426370024
2	1	-1	30	0	3.1	15.263820990874255
2	1	-1	30	0	3.3000000000000003	15.228184640172941
2	1	-1	30	0	3.5000000000000004	15.192399432061269
2	1	-1	30	0	3.7	15.156638297074176
2	1	-1	30	0	3.9000000000000004	15.121016347532766
2	1	-1	30	0	4.5	15.015652710211558
2	1	-1	30	0	5	14.93012954748793
2	1	-1	30	0	5.5	14.847068566318596
2	1	-1	30	0	6	14.766751726045513
2	1	-1	30	0	6.5	14.689440339924067
2	1	-1	30	0	7	14.615383917498976
2	1	-1	30	0	7.5	14.544820376426337
2	1	-1	30	0	8	14.477976987245935
2	1	-1	30	0	8.5	14.415073889613142
2	1	-1	30	0	9	14.35632652614086
2	1	-1	30	0	9.5	14.301945693526033
2	1	-1	30	0	10	14.25212870592688
2	1	-1	30	0	10.5	14.207036884400818
2	1	-1	30	0	11	14.166753896836807
2	1	-1	30	0	11.5	14.131222811040596
2	1	-1	30	0	12	14.100173392601429
2	1	-1	30	5000000	0.1	13.582666314508717
2	1	-1	30	5000000	0.30000000000000004	13.993725390556635
2	1	-1	30	5000000	0.5	14.32037726514161
2	1	-1	30	5000000	0.7000000000000001	14.564016473745852
2	1	-1	30	5000000	0.9	14.738140661534452
2	1	-1	30	5000000	1.1	14.857952912264036
2	1	-1	30	5000000	1.3000000000000003	14.936606405409163
2	1	-1	30	5000000	1.5000000000000002	14.984258442496223
2	1	-1	30	5000000	1.7000000000000002	15.008324815201258
2	1	-1	30	5000000	1.9000000000000001	15.014090319397523
2	1	-1	30	5000000	2.1	15.005315300787288
2	1	-1	30	5000000	2.3000000000000003	14.984721274966416
2	1	-1	30	5000000	2.5000000000000004	14.954340858927694
2	1	-1	30	5000000	2.7	14.915752456826747
2	1	-1	30	5000000	2.9000000000000004	14.870228200102291
2	1	-1	30	5000000	3.1	14.818822095784014
2	1	-1	30	5000000	3.3000000000000003	14.762420379580714
2	1	-1	30	5000000	3.5000000000000004	14.701775109137467
2	1	-1	30	5000000	3.7	14.63749493254542
2	1	-1	30	5000000	3.9000000000000004	14.570112512318307
2	1	-1	30	5000000	4.5	14.353193841982302
2	1	-1	30	5000000	5	14.15921086068321
2	1	-1	30	5000000	5.5	13.95553323215607
2	1	-1	30	5000000	6	13.743122998368563
2	1	-1	30	5000000	6.5	13.522369137020936
2	1	-1	30	5000000	7	13.293408776307
2	1	-1	30	5000000	7.5	13.056294600315507
2	1	-1	30	5000000	8	12.811073163131534
2	1	-1	30	5000000	8.5	12.557820093208274
2	1	-1	30	5000000	9	12.296657525077514
2	1	-1	30	5000000	9.5	12.027781782920071
2	1	-1	30	5000000	10	11.751492613852365
2	1	-1	30	5000000	10.5	11.468228379094175
2	1	-1	30	5000000	11	11.178620112955638
2	1	-1	30	5000000	11.5	10.883527296222239
2	1	-1	30	5000000	12	10.584063580425797
2	1	-1	30	10000000	0.1	10.197551179202346
2	1	-1	30	10000000	0.30000000000000004	10.694008845315837
2	1	-1	30	10000000	0.5	11.43000170356645
2	1	-1	30	10000000	0.7000000000000001	12.323063421905509
2	1	-1	30	10000000	0.9	13.129862953537808
2	1	-1	30	10000000	1.1	13.685509220475922
2	1	-1	30	10000000	1.3000000000000003	14.015385826194121
2	1	-1	30	10000000	1.5000000000000002	14.204099341422445
2	1	-1	30	10000000	1.7000000000000002	14.314070570625724
2	1	-1	30	10000000	1.9000000000000001	14.380203527955711
2	1	-1	30	10000000	2.1	14.42059658905123
2	1	-1	30	10000000	2.3000000000000003	14.44451998384778
2	1	-1	30	10000000	2.5000000000000004	14.456802166934843
2	1	-1	30	10000000	2.7	14.460106674968523
2	1	-1	30	10000000	2.9000000000000004	14.456101088211385
2	1	-1	30	10000000	3.1	14.446044124072834
2	1	-1	30	10000000	3.3000000000000003	14.431057945149034
2	1	-1	30	10000000	3.5000000000000004	14.41223797780713
2	1	-1	30	10000000	3.7	14.39068394986513
2	1	-1	30	10000000	3.9000000000000004	14.36749944794211
2	1	-1	30	10000000	4.5	14.299104175687324
2	1	-1	30	10000000	5	14.25946209616156
2	1	-1	30	10000000	5.5	14.253301618666775
2	1	-1	30	10000000	6	14.296508500002243
2	1	-1	30	10000000	6.5	14.401276295618397
2	1	-1	30	10000000	7	14.568649804531965
2	1	-1	30	10000000	7.5	14.777284608591458
2	1	-1	30	10000000	8	14.975329508959113
2	1	-1	30	10000000	8.5	15.082674775583044
2	1	-1	30	10000000	9	14.989450308741283
2	1	-1	30	10000000	9.5	14.504070317020998
2	1	-1	30	10000000	10	13.238657640208535
2	1	-1	30	10000000	10.5	11.065801261335432
2	1	-1	30	10000000	11	9.294580772092171
2	1	-1	30	10000000	11.5	8.425433949786479
2	1	-1	30	10000000	12	7.968912213647197
2	1	0	0	-10000000	0.1	4.453401684486199
2	1	0	0	-10000000	0.30000000000000004	4.4802776845491055
2	1	0	0	-10000000	0.5	4.5282703834368885
2	1	0	0	-10000000	0.7000000000000001	4.612328083474546
2	1	0	0	-10000000	0.9	4.74571612243827
2	1	0	0	-10000000	1.1	4.908540287085662
2	1	0	0	-10000000	1.3000000000000003	5.0391478215374255
2	1	0	0	-10000000	1.5000000000000002	5.113661854182282
2	1	0	0	-10000000	1.7000000000000002	5.152142845979228
2	1	0	0	-10000000	1.9000000000000001	5.173212403607095
2	1	0	0	-10000000	2.1	5.186053302208764
2	1	0	0	-10000000	2.3000000000000003	5.19472750094057
2	1	0	0	-10000000	2.5000000000000004	5.200839784406968
2	1	0	0	-10000000	2.7	5.2053912547296655
2	1	0	0	-10000000	2.9000000000000004	5.208700125927656
2	1	0	0	-10000000	3.1	5.210939845433242
2	1	0	0	-10000000	3.3000000000000003	5.212235405598804
2	1	0	0	-10000000	3.5000000000000004	5.212568489583735
2	1	0	0	-10000000	3.7	5.212109265324815
2	1	0	0	-10000000	3.9000000000000004	5.210828554917014
2	1	0	0	-10000000	4.5	5.202120246026848
2	1	0	0	-10000000	5	5.189350347076374
2	1	0	0	-10000000	5.5	5.172186911774364
2	1	0	0	-10000000	6	5.1504233997752955
2	1	0	0	-10000000	6.5	5.124535160420779
2	1	0	0	-10000000	7	5.094950949975047
2	1	0	0	-10000000	7.5	5.06177285452989
2	1	0	0	-10000000	8	5.025294820367204
2	1	0	0	-10000000	8.5	4.985755406163603
2	1	0	0	-10000000	9	4.943397671805864
2	1	0	0	-10000000	9.5	4.898427127961152
2	1	0	0	-10000000	10	4.851190235726852
2	1	0	0	-10000000	10.5	4.802044991454382
2	1	0	0	-10000000	11	4.751150640569364
2	1	0	0	-10000000	11.5	4.699004887718286
2	1	0	0	-10000000	12	4.6458148348752255
2	1	0	0	-5000000	0.1	4.959852468140366
2	1	0	0	-5000000	0.30000000000000004	5.014452391573474
2	1	0	0	-5000000	0.5	5.062419478389938
2	1	0	0	-5000000	0.7000000000000001	5.099337490971722
2	1	0	0	-5000000	0.9	5.125107427537749
2	1	0	0	-5000000	1.1	5.142002756030535
2	1	0	0	-5000000	1.3000000000000003	5.1529971453409775
2	1	0	0	-5000000	1.5000000000000002	5.1604278055041695
2	1	0	0	-5000000	1.7000000000000002	5.165776327172583
2	1	0	0	-5000000	1.9000000000000001	5.169891468506842
2	1	0	0	-5000000	2.1	5.173252109300073
2	1	0	0	-5000000	2.3000000000000003	5.17610909126274
2	1	0	0	-5000000	2.5000000000000004	5.178593085313113
2	1	0	0	-5000000	2.7	5.180722299432889
2	1	0	0	-5000000	2.9000000000000004	5.182570515298983
2	1	0	0	-5000000	3.1	5.184145538342431
2	1	0	0	-5000000	3.3000000000000003	5.185416694709065
2	1	0	0	-5000000	3.5000000000000004	5.186366647954858
2	1	0	0	-5000000	3.7	5.187065154058951
2	1	0	0	-5000000	3.9000000000000004	5.1873733350447635
2	1	0	0	-5000000	4.5	5.18634054414593
2	1	0	0	-5000000	5	5.1827671104349315
2	1	0	0	-5000000	5.5	5.176394539427695
2	1	0	0	-5000000	6	5.167084734592563
2	1	0	0	-5000000	6.5	5.15466935473565
2	1	0	0	-5000000	7	5.139103093294008
2	1	0	0	-5000000	7.5	5.120415280714601
2	1	0	0	-5000000	8	5.098696625474255
2	1	0	0	-5000000	8.5	5.074076800540973
2	1	0	0	-5000000	9	5.046675515956012
2	1	0	0	-5000000	9.5	5.016665671119293
2	1	0	0	-5000000	10	4.9841660101746745
2	1	0	0	-5000000	10.5	4.9493282157406835
2	1	0	0	-5000000	11	4.912263972513343
2	1	0	0	-5000000	11.5	4.873129845426391
2	1	0	0	-5000000	12	4.8320756436660455
2	1	0	0	0	0.1	5.094988817539667
2	1	0	0	0	0.30000000000000004	5.10709091073958
2	1	0	0	0	0.5	5.116505457862776
2	1	0	0	0	0.7000000000000001	5.1233633067162625
2	1	0	0	0	0.9	5.127990051039901
2	1	0	0	0	1.1	5.130826707301918
2	1	0	0	0	1.3000000000000003	5.13228742527929
2	1	0	0	0	1.5000000000000002	5.132921969439508
2	1	0	0	0	1.7000000000000002	5.132415000602942
2	1	0	0	0	1.9000000000000001	5.1315625075371845
2	1	0	0	0	2.1	5.130272208957496
2	1	0	0	0	2.3000000000000003	5.128653501149032
2	1	0	0	0	2.5000000000000004	5.126745552188186
2	1	0	0	0	2.7	5.12449307501734
2	1	0	0	0	2.9000000000000004	5.122253705414709
2	1	0	0	0	3.1	5.119701844002756
2	1	0	0	0	3.3000000000000003	5.1169776046374045
2	1	0	0	0	3.5000000000000004	5.114093028707558
2	1	0	0	0	3.7	5.111067832651055
2	1	0	0	0	3.9000000000000004	5.107897956268084
2	1	0	0	0	4.5	5.0976842292890305
2	1	0	0	0	5	5.088472502302732
2	1	0	0	0	5.5	5.078749753603896
2	1	0	0	0	6	5.068615472808026
2	1	0	0	0	6.5	5.058161866750211
2	1	0	0	0	7	5.04742932493959
2	1	0	0	0	7.5	5.0365066779967105
2	1	0	0	0	8	5.025357500523637
2	1	0	0	0	8.5	5.014126480822158
2	1	0	0	0	9	5.002784644902291
2	1	0	0	0	9.5	4.99139030540919
2	1	0	0	0	10	4.9799423341672
2	1	0	0	0	10.5	4.968449572389702
2	1	0	0	0	11	4.9569632645814306
2	1	0	0	0	11.5	4.945475237943392
2	1	0	0	0	12	4.934018559973705
2	1	0	0	5000000	0.1	4.957770723524138
2	1	0	0	5000000	0.30000000000000004	5.001004348783465
2	1	0	0	5000000	0.5	5.033327572754811
2	1	0	0	5000000	0.7000000000000001	5.055603473383575
2	1	0	0	5000000	0.9	5.069770731760948
2	1	0	0	5000000	1.1	5.077769928584432
2	1	0	0	5000000	1.3000000000000003	5.081230238031786
2	1	0	0	5000000	1.5000000000000002	5.081622604865068
2	1	0	0	5000000	1.7000000000000002	5.079570432059063
2	1	0	0	5000000	1.9000000000000001	5.075886608529366
2	1	0	0	5000000	2.1	5.070913677263662
2	1	0	0	5000000	2.3000000000000003	5.064913525120779
2	1	0	0	5000000	2.5000000000000004	5.058118650183697
2	1	0	0	5000000	2.7	5.050637919149172
2	1	0	0	5000000	2.9000000000000004	5.042525056513013
2	1	0	0	5000000	3.1	5.03389735250636
2	1	0	0	5000000	3.3000000000000003	5.024791335472612
2	1	0	0	5000000	3.5000000000000004	5.015216413760371
2	1	0	0	5000000	3.7	5.005239550887635
2	1	0	0	5000000	3.9000000000000004	4.9948884260195126
2	1	0	0	5000000	4.5	4.961608782222619
2	1	0	0	5000000	5	4.931992078401072
2	1	0	0	5000000	5.5	4.900638801071226
2	1	0	0	5000000	6	4.868069806566327
2	1	0	0	5000000	6.5	4.834473661418769
2	1	0	0	5000000	7	4.799822371403442
2	1	0	0	5000000	7.5	4.7643317101036695
2	1	0	0	5000000	8	4.72809729136537
2	1	0	0	5000000	8.5	4.691168065586804
2	1	0	0	5000000	9	4.653524051918338
2	1	0	0	5000000	9.5	4.615151021860754
2	1	0	0	5000000	10	4.576037201789129
2	1	0	0	5000000	10.5	4.536207662331042
2	1	0	0	5000000	11	4.495672269103799
2	1	0	0	5000000	11.5	4.454434490678386
2	1	0	0	5000000	12	4.412536323178579
2	1	0	0	10000000	0.1	4.477581450501544
2	1	0	0	10000000	0.30000000000000004	4.566070850572763
2	1	0	0	10000000	0.5	4.6816407093712105
2	1	0	0	10000000	0.7000000000000001	4.801342925772657
2	1	0	0	10000000	0.9	4.8960254609685885
2	1	0	0	10000000	1.1	4.956209809479085
2	1	0	0	10000000	1.3000000000000003	4.989252948596391
2	1	0	0	10000000	1.5000000000000002	5.004954255188727
2	1	0	0	10000000	1.7000000000000002	5.010435724461211
2	1	0	0	10000000	1.9000000000000001	5.0097522541974735
2	1	0	0	10000000	2.1	5.005220908057637
2	1	0	0	10000000	2.3000000000000003	4.998169610566638
2	1	0	0	10000000	2.5000000000000004	4.9893851953217885
2	1	0	0	10000000	2.7	4.979349325977477
2	1	0	0	10000000	2.9000000000000004	4.9683809896557065
2	1	0	0	10000000	3.1	4.956689430285514
2	1	0	0	10000000	3.3000000000000003	4.9444230803245715
2	1	0	0	10000000	3.5000000000000004	4.931612518699251
2	1	0	0	10000000	3.7	4.918513013203476
