% m,B0,E0,h1,Integration_1_meV
0,10,-10000000,1.5000000000000002,10.62616685817504
0,10,-10000000,1.7000000000000002,10.770577098105464
0,10,-10000000,1.9000000000000001,10.850760627632235
0,10,-10000000,2.1,10.900200247703149
0,10,-10000000,2.3000000000000003,10.933434775758052
0,10,-10000000,2.5000000000000004,10.956958646478336
0,10,-10000000,2.7,10.973689382767407
0,10,-10000000,2.9000000000000004,10.985068359049368
0,10,-10000000,3.1,10.991856144375044
0,10,-10000000,3.3000000000000003,10.99443037380568
0,10,-10000000,3.5000000000000004,10.993028650410286
0,10,-10000000,3.7,10.987779062496895
0,10,-10000000,3.9000000000000004,10.978771101634853
0,10,-10000000,4.5,10.929872072272243
0,10,-10000000,5,10.865082352385263
0,10,-10000000,5.5,10.77982025102314
0,10,-10000000,6,10.67562946551243
0,10,-10000000,6.5,10.554158310603391
0,10,-10000000,7,10.41703908476848
0,10,-10000000,7.5,10.265826464692472
0,10,-10000000,8,10.101992415521728
0,10,-10000000,8.5,9.926966844414055
0,10,-10000000,9,9.742174268242803
0,10,-10000000,9.5,9.549077681179062
0,10,-10000000,10,9.34920188043538
0,10,-10000000,10.5,9.144137304773793
0,10,-10000000,11,8.93552260738003
0,10,-10000000,11.5,8.72500766316611
0,10,-10000000,12,8.514204136997929
0,10,-5000000,0.1,10.005668215283984
0,10,-5000000,0.30000000000000004,10.221151526993276
0,10,-5000000,0.5,10.409675216620647
0,10,-5000000,0.7000000000000001,10.554518148427903
0,10,-5000000,0.9,10.654544009021537
0,10,-5000000,1.1,10.719427252126817
0,10,-5000000,1.3000000000000003,10.76099919766644
0,10,-5000000,1.5000000000000002,10.788490513596564
0,10,-5000000,1.7000000000000002,10.807801864427445
0,10,-5000000,1.9000000000000001,10.822326657210061
0,10,-5000000,2.1,10.833883273760788
0,10,-5000000,2.3000000000000003,10.843426624516232
0,10,-5000000,2.5000000000000004,10.851423080370417
0,10,-5000000,2.7,10.858104067682989
0,10,-5000000,2.9000000000000004,10.863492551738458
0,10,-5000000,3.1,10.867628904870982
0,10,-5000000,3.3000000000000003,10.870645641766124
0,10,-5000000,3.5000000000000004,10.872247494733953
0,10,-5000000,3.7,10.872436704579279
0,10,-5000000,3.9000000000000004,10.871232715003606
0,10,-5000000,4.5,10.85804100881695
0,10,-5000000,5,10.834919258853661
0,10,-5000000,5.5,10.799569783489911
0,10,-5000000,6,10.75115567245658
0,10,-5000000,6.5,10.689245944351102
0,10,-5000000,7,10.61383702042992
0,10,-5000000,7.5,10.52529591845608
0,10,-5000000,8,10.424255488677657
0,10,-5000000,8.5,10.31150531051481
0,10,-5000000,9,10.187902447358095
0,10,-5000000,9.5,10.054315417130372
0,10,-5000000,10,9.911597676483773
0,10,-5000000,10.5,9.760579898791665
0,10,-5000000,11,9.60208300309285
0,10,-5000000,11.5,9.436925876192605
0,10,-5000000,12,9.265941511323026
0,10,0,0.1,10.536352435466705
0,10,0,0.30000000000000004,10.582620341378624
0,10,0,0.5,10.61736034819186
0,10,0,0.7000000000000001,10.64121626877805
0,10,0,0.9,10.655683307295886
0,10,0,1.1,10.662661027460956
0,10,0,1.3000000000000003,10.664012078071666
0,10,0,1.5000000000000002,10.661290492900696
0,10,0,1.7000000000000002,10.655655084956202
0,10,0,1.9000000000000001,10.647905273671519
0,10,0,2.1,10.63856579598868
0,10,0,2.3000000000000003,10.627973117423359
0,10,0,2.5000000000000004,10.616343066898796
0,10,0,2.7,10.603819061462792
0,10,0,2.9000000000000004,10.590497576130888
0,10,0,3.1,10.576455712252873
0,10,0,3.3000000000000003,10.56175266202911
0,10,0,3.5000000000000004,10.546440254533879
0,10,0,3.7,10.53056481986006
0,10,0,3.9000000000000004,10.514169911868557
0,10,0,4.5,10.46226296473915
0,10,0,5,10.416418900050846
0,10,0,5.5,10.368745390469567
0,10,0,6,10.3196300215858
0,10,0,6.5,10.269493063420809
0,10,0,7,10.218526708315883
0,10,0,7.5,10.167024359291757
0,10,0,8,10.115189565869116
0,10,0,8.5,10.063117908872503
0,10,0,9,10.011000658727905
0,10,0,9.5,9.958939432182744
0,10,0,10,9.906963960181038
0,10,0,10.5,9.855274323111264
0,10,0,11,9.80380779904594
0,10,0,11.5,9.752652488151856
0,10,0,12,9.701846941733145
0,10,5000000,0.1,9.993923742115156
0,10,5000000,0.30000000000000004,10.158747390748204
0,10,5000000,0.5,10.279816898841881
0,10,5000000,0.7000000000000001,10.361313315867575
0,10,5000000,0.9,10.410649902788169
0,10,5000000,1.1,10.435564881533521
0,10,5000000,1.3000000000000003,10.442666231096675
0,10,5000000,1.5000000000000002,10.437003948252375
0,10,5000000,1.7000000000000002,10.422186326505066
0,10,5000000,1.9000000000000001,10.400689682408318
0,10,5000000,2.1,10.374165124203595
0,10,5000000,2.3000000000000003,10.343719161648341
0,10,5000000,2.5000000000000004,10.310090840957187
0,10,5000000,2.7,10.27378500214578
0,10,5000000,2.9000000000000004,10.23516201039631
0,10,5000000,3.1,10.194480673909737
0,10,5000000,3.3000000000000003,10.151944092987112
0,10,5000000,3.5000000000000004,10.107717369300206
0,10,5000000,3.7,10.06194019332997
0,10,5000000,3.9000000000000004,10.014735699064458
0,10,5000000,4.5,9.865660934869148
0,10,5000000,5,9.734359154165348
0,10,5000000,5.5,9.598107047310178
0,10,5000000,6,9.458093409609173
0,10,5000000,6.5,9.31529048710315
0,10,5000000,7,9.170443215468932
0,10,5000000,7.5,9.024085341597678
0,10,5000000,8,8.876572312115313
0,10,5000000,8.5,8.728125979372717
0,10,5000000,9,8.578877306394547
0,10,5000000,9.5,8.4289064639668
0,10,5000000,10,8.278274291260468
0,10,5000000,10.5,8.127046719508078
0,10,5000000,11,7.975312681114677
0,10,5000000,11.5,7.82319675553763
0,10,5000000,12,7.670866994685258
0,10,10000000,0.1,8.150487629725276
0,10,10000000,0.30000000000000004,8.490347974386388
0,10,10000000,0.5,8.931700386815084
0,10,10000000,0.7000000000000001,9.382877546936776
0,10,10000000,0.9,9.733743866053851
0,10,10000000,1.1,9.951808756225777
0,10,10000000,1.3000000000000003,10.066898242602177
0,10,10000000,1.5000000000000002,10.116903213494421
0,10,10000000,1.7000000000000002,10.128061359612976
0,10,10000000,1.9000000000000001,10.115803611785092
0,10,10000000,2.1,10.088906158142498
0,10,10000000,2.3000000000000003,10.052433725500688
0,10,10000000,2.5000000000000004,10.009415039605106
0,10,10000000,2.7,9.961735118838611
0,10,10000000,2.9000000000000004,9.910628917125935
0,10,10000000,3.1,9.856936259518383
0,10,10000000,3.3000000000000003,9.801253374731868
0,10,10000000,3.5000000000000004,9.74401680960828
0,10,10000000,3.7,9.685555416091121
0,10,10000000,3.9000000000000004,9.626121541812608
0,10,10000000,4.5,9.443735098795292
0,10,10000000,5,9.28871707604557
0,10,10000000,5.5,9.131964749784178
0,10,10000000,6,8.973885092864656
0,10,10000000,6.5,8.814608472554038
0,10,10000000,7,8.654136631306788
0,10,10000000,7.5,8.492438485835656
0,10,10000000,8,8.329511742288858
0,10,10000000,8.5,8.165423474924397
0,10,10000000,9,8.000335579076266
0,10,10000000,9.5,7.834518299240065
0,10,10000000,10,7.6683524686750735
0,10,10000000,10.5,7.502320458359681
0,10,10000000,11,7.3369861254319595
0,10,10000000,11.5,7.172965562562316
0,10,10000000,12,7.010891861337563
0,20,-10000000,0.1,10.106270531391205
0,20,-10000000,0.30000000000000004,10.304131982854612
0,20,-10000000,0.5,10.64991085768258
0,20,-10000000,0.7000000000000001,11.242643823015534
0,20,-10000000,0.9,12.150674299091525
0,20,-10000000,1.1,13.185645276453737
0,20,-10000000,1.3000000000000003,13.963747733863476
0,20,-10000000,1.5000000000000002,14.399997919961297
0,20,-10000000,1.7000000000000002,14.629703666818784
0,20,-10000000,1.9000000000000001,14.75996806254118
0,20,-10000000,2.1,14.842039649091651
0,20,-10000000,2.3000000000000003,14.898228146297415
0,20,-10000000,2.5000000000000004,14.93841957802646
0,20,-10000000,2.7,14.967199865644206
0,20,-10000000,2.9000000000000004,14.986800630164515
0,20,-10000000,3.1,14.998356647739985
0,20,-10000000,3.3000000000000003,15.002471183768222
0,20,-10000000,3.5000000000000004,14.999482444248981
0,20,-10000000,3.7,14.989597338107187
0,20,-10000000,3.9000000000000004,14.97296095193583
0,20,-10000000,4.5,14.88375348344556
0,20,-10000000,5,14.766385032533787
0,20,-10000000,5.5,14.61269765636698
0,20,-10000000,6,14.42583288325122
0,20,-10000000,6.5,14.209140043882616
0,20,-10000000,7,13.965933244552124
0,20,-10000000,7.5,13.699369650728467
0,20,-10000000,8,13.412439676702459
0,20,-10000000,8.5,13.108022364188741
0,20,-10000000,9,12.788960363684307
0,20,-10000000,9.5,12.458123108321226
0,20,-10000000,10,12.11844058827271
0,20,-10000000,10.5,11.772900337340408
0,20,-10000000,11,11.424507219810156
0,20,-10000000,11.5,11.07621210752116
0,20,-10000000,12,10.730820631429877
0,20,-5000000,0.1,13.332917065326528
0,20,-5000000,0.30000000000000004,13.69451388130734
0,20,-5000000,0.5,14.008586854047365
0,20,-5000000,0.7000000000000001,14.248532058147271
0,20,-5000000,0.9,14.413633507324395
0,20,-5000000,1.1,14.520543319912798
0,20,-5000000,1.3000000000000003,14.589051312082317
0,20,-5000000,1.5000000000000002,14.63448340627758
0,20,-5000000,1.7000000000000002,14.66658753486876
0,20,-5000000,1.9000000000000001,14.690938931768242
0,20,-5000000,2.1,14.710525524033054
0,20,-5000000,2.3000000000000003,14.726869565251535
0,20,-5000000,2.5000000000000004,14.74070079852024
0,20,-5000000,2.7,14.752331052673378
0,20,-5000000,2.9000000000000004,14.76185433425826
0,20,-5000000,3.1,14.76925117527411
0,20,-5000000,3.3000000000000003,14.774442242662504
0,20,-5000000,3.5000000000000004,14.777315597374525
0,20,-5000000,3.7,14.777740687744064
0,20,-5000000,3.9000000000000004,14.775576005309563
0,20,-5000000,4.5,14.752057403080471
0,20,-5000000,5,14.710773196030654
0,20,-5000000,5.5,14.64764094589666
0,20,-5000000,6,14.561278627852797
0,20,-5000000,6.5,14.451090908368402
0,20,-5000000,7,14.317291197906037
0,20,-5000000,7.5,14.160777907560636
0,20,-5000000,8,13.982931543250947
0,20,-5000000,8.5,13.785406165301564
0,20,-5000000,9,13.569964450507907
0,20,-5000000,9.5,13.33837379243788
0,20,-5000000,10,13.092357663219698
0,20,-5000000,10.5,12.833586137467355
0,20,-5000000,11,12.56368862268708
0,20,-5000000,11.5,12.284275371334303
0,20,-5000000,12,11.996958712866148
0,20,0,0.1,14.20754521473923
0,20,0,0.30000000000000004,14.284792579747053
0,20,0,0.5,14.341748502765524
0,20,0,0.7000000000000001,14.379670741767944
0,20,0,0.9,14.401305597685564
0,20,0,1.1,14.410101581358276
0,20,0,1.3000000000000003,14.409396377976716
0,20,0,1.5000000000000002,14.401943009365587
0,20,0,1.7000000000000002,14.389764546333915
0,20,0,1.9000000000000001,14.374230656969216
0,20,0,2.1,14.356218806682985
0,20,0,2.3000000000000003,14.336274371343338
0,20,0,2.5000000000000004,14.31473500463128
0,20,0,2.7,14.2918156549219
0,20,0,2.9000000000000004,14.267661891837294
0,20,0,3.1,14.24238149298973
0,20,0,3.3000000000000003,14.216062198656356
0,20,0,3.5000000000000004,14.188781228990354
0,20,0,3.7,14.160610096624021
0,20,0,3.9000000000000004,14.131616821144425
0,20,0,4.5,14.040345703787052
0,20,0,5,13.960253580985288
0,20,0,5.5,13.877378553938453
0,20,0,6,13.792426184714056
0,20,0,6.5,13.705989049840205
0,20,0,7,13.618557739477243
0,20,0,7.5,13.530534568316995
0,20,0,8,13.442247368037433
0,20,0,8.5,13.35396207744078
0,20,0,9,13.26589366640402
0,20,0,9.5,13.178215346143897
0,20,0,10,13.091066159269863
0,20,0,10.5,13.004557361191887
0,20,0,11,12.91877729327196
0,20,0,11.5,12.83379582746449
0,20,0,12,12.749667411111064
0,20,5000000,0.1,13.309022675411201
0,20,5000000,0.30000000000000004,13.578493666143139
0,20,5000000,0.5,13.77416583105258
0,20,5000000,0.7000000000000001,13.90360419404799
0,20,5000000,0.9,13.979436979200418
0,20,5000000,1.1,14.014662963841483
0,20,5000000,1.3000000000000003,14.02038206400967
0,20,5000000,1.5000000000000002,14.005005882817333
0,20,5000000,1.7000000000000002,13.974572803510437
0,20,5000000,1.9000000000000001,13.933200395190902
0,20,5000000,2.1,13.883641034859673
0,20,5000000,2.3000000000000003,13.827716042366731
0,20,5000000,2.5000000000000004,13.766644970817994
0,20,5000000,2.7,13.701259766640069
0,20,5000000,2.9000000000000004,13.632147662355667
0,20,5000000,3.1,13.559743142266722
0,20,5000000,3.3000000000000003,13.484384270070557
0,20,5000000,3.5000000000000004,13.406348608160265
0,20,5000000,3.7,13.325875879820385
0,20,5000000,3.9000000000000004,13.243181624977558
0,20,5000000,4.5,12.983710824553578
0,20,5000000,5,12.757071689811395
0,20,5000000,5.5,12.52361724842339
0,20,5000000,6,12.285473807548705
0,20,5000000,6.5,12.044373074490675
0,20,5000000,7,11.80163515444763
0,20,5000000,7.5,11.558198082325097
0,20,5000000,8,11.31468771900071
0,20,5000000,8.5,11.071492237452032
0,20,5000000,9,10.82884528910454
0,20,5000000,9.5,10.586892783331454
0,20,5000000,10,10.345746273437372
0,20,5000000,10.5,10.105524460903059
0,20,5000000,11,9.866381131024395
0,20,5000000,11.5,9.62852372228776
0,20,5000000,12,9.392223871939175
0,20,10000000,0.1,10.25523634952864
0,20,10000000,0.30000000000000004,10.82986880120677
0,20,10000000,0.5,11.567255226597313
0,20,10000000,0.7000000000000001,12.306772144794142
0,20,10000000,0.9,12.869340489484193
0,20,10000000,1.1,13.211208092456125
0,20,10000000,1.3000000000000003,13.386061722256157
0,20,10000000,1.5000000000000002,13.456375545181048
0,20,10000000,1.7000000000000002,13.46446311091213
0,20,10000000,1.9000000000000001,13.435072116113822
0,20,10000000,2.1,13.38227844274682
0,20,10000000,2.3000000000000003,13.31423149303994
0,20,10000000,2.5000000000000004,13.235823192416644
0,20,10000000,2.7,13.150120159954977
0,20,10000000,2.9000000000000004,13.059134055329231
0,20,10000000,3.1,12.96424349315315
0,20,10000000,3.3000000000000003,12.866431276090834
0,20,10000000,3.5000000000000004,12.766421556700116
0,20,10000000,3.7,12.664761537119285
0,20,10000000,3.9000000000000004,12.561871834611214
0,20,10000000,4.5,12.248742664363917
0,20,10000000,5,11.985436421048501
0,20,10000000,5.5,11.721659427251835
0,20,10000000,6,11.458067091647951
0,20,10000000,6.5,11.194858991737107
0,20,10000000,7,10.932031195307772
0,20,10000000,7.5,10.66953590693268
0,20,10000000,8,10.407381428333366
0,20,10000000,8.5,10.145693647572479
0,20,10000000,9,9.884752322280015
0,20,10000000,9.5,9.625004796946293
0,20,10000000,10,9.367063022035861
0,20,10000000,10.5,9.11168178321792
0,20,10000000,11,8.859720656646434
0,20,10000000,11.5,8.612093405292244
0,20,10000000,12,8.36971038056078
0,30,-10000000,0.1,11.414963308853638
0,30,-10000000,0.30000000000000004,11.69553382027809
0,30,-10000000,0.5,12.181210897728608
0,30,-10000000,0.7000000000000001,13.004350729094432
0,30,-10000000,0.9,14.235792136375697
0,30,-10000000,1.1,15.584877246565485
0,30,-10000000,1.3000000000000003,16.563804621573766
0,30,-10000000,1.5000000000000002,17.106821885169612
0,30,-10000000,1.7000000000000002,17.395593138889016
0,30,-10000000,1.9000000000000001,17.562322619618016
0,30,-10000000,2.1,17.669277805926548
0,30,-10000000,2.3000000000000003,17.74357344652469
0,30,-10000000,2.5000000000000004,17.797260568241672
0,30,-10000000,2.7,17.835935356861892
0,30,-10000000,2.9000000000000004,17.862314447158575
0,30,-10000000,3.1,17.87777100592813
0,30,-10000000,3.3000000000000003,17.883028596626406
0,30,-10000000,3.5000000000000004,17.87849126212983
0,30,-10000000,3.7,17.86440859732468
0,30,-10000000,3.9000000000000004,17.840962189290448
0,30,-10000000,4.5,17.716084311557317
0,30,-10000000,5,17.552438786607414
0,30,-10000000,5.5,17.338809662120873
0,30,-10000000,6,17.079910489688082
0,30,-10000000,6.5,16.780757573818434
0,30,-10000000,7,16.446303506888054
0,30,-10000000,7.5,16.081255599178384
0,30,-10000000,8,15.690057314073004
0,30,-10000000,8.5,15.27696206199475
0,30,-10000000,9,14.846132946096105
0,30,-10000000,9.5,14.401724229572276
0,30,-10000000,10,13.947920918992283
0,30,-10000000,10.5,13.488927345550522
0,30,-10000000,11,13.028905947186399
0,30,-10000000,11.5,12.571875925190023
0,30,-10000000,12,12.12158843632329
0,30,-5000000,0.1,15.670410215311584
0,30,-5000000,0.30000000000000004,16.148342442842278
0,30,-5000000,0.5,16.56031860947017
0,30,-5000000,0.7000000000000001,16.873134499051023
0,30,-5000000,0.9,17.087468158624826
0,30,-5000000,1.1,17.225914678615784
0,30,-5000000,1.3000000000000003,17.31457322296078
0,30,-5000000,1.5000000000000002,17.373472681893933
0,30,-5000000,1.7000000000000002,17.415297021231552
0,30,-5000000,1.9000000000000001,17.447264664889822
0,30,-5000000,2.1,17.473211417244478
0,30,-5000000,2.3000000000000003,17.495060278923383
0,30,-5000000,2.5000000000000004,17.513704221406787
0,30,-5000000,2.7,17.529497124371765
0,30,-5000000,2.9000000000000004,17.542515442343678
0,30,-5000000,3.1,17.552693895301122
0,30,-5000000,3.3000000000000003,17.559894623776447
0,30,-5000000,3.5000000000000004,17.56394062482376
0,30,-5000000,3.7,17.564635478023465
0,30,-5000000,3.9000000000000004,17.561770495114544
0,30,-5000000,4.5,17.529673169997707
0,30,-5000000,5,17.472918240366834
0,30,-5000000,5.5,17.385939240346996
0,30,-5000000,6,17.26691359519895
0,30,-5000000,6.5,17.115174402028188
0,30,-5000000,7,16.93122122843326
0,30,-5000000,7.5,16.716525764862634
0,30,-5000000,8,16.47323048137254
0,30,-5000000,8.5,16.20384583181471
0,30,-5000000,9,15.911014522590065
0,30,-5000000,9.5,15.597365057181813
0,30,-5000000,10,15.265444154488025
0,30,-5000000,10.5,14.91770390304452
0,30,-5000000,11,14.556519155471985
0,30,-5000000,11.5,14.18421623258469
0,30,-5000000,12,13.803100422046558
0,30,0,0.1,16.807149637734888
0,30,0,0.30000000000000004,16.908553016219283
0,30,0,0.5,16.98211654404493
0,30,0,0.7000000000000001,17.02970887173818
0,30,0,0.9,17.05524922212267
0,30,0,1.1,17.063570068281166
0,30,0,1.3000000000000003,17.059317609118782
0,30,0,1.5000000000000002,17.04628425332135
0,30,0,1.7000000000000002,17.02722196892015
0,30,0,1.9000000000000001,17.003963756420234
0,30,0,2.1,16.977658932851295
0,30,0,2.3000000000000003,16.94900217897595
0,30,0,2.5000000000000004,16.918409101055516
0,30,0,2.7,16.88613462252343
0,30,0,2.9000000000000004,16.85234605322088
0,30,0,3.1,16.817165555756027
0,30,0,3.3000000000000003,16.78069353977883
0,30,0,3.5000000000000004,16.743020180410387
0,30,0,3.7,16.7042317736936
0,30,0,3.9000000000000004,16.664412199525042
0,30,0,4.5,16.53958125263812
0,30,0,5,16.430547611505297
0,30,0,5.5,16.318125140833814
0,30,0,6,16.20325056108922
0,30,0,6.5,16.086711457185345
0,30,0,7,15.96915832873211
0,30,0,7.5,15.8511219161351
0,30,0,8,15.733031976150095
0,30,0,8.5,15.615234001184007
0,30,0,9,15.498004386527024
0,30,0,9.5,15.381563048432739
0,30,0,10,15.26608391849558
0,30,0,10.5,15.151703546071886
0,30,0,11,15.038528102475764
0,30,0,11.5,14.92663906639439
0,30,0,12,14.816097832462653
0,30,5000000,0.1,15.634185890550285
0,30,5000000,0.30000000000000004,15.982690959069567
0,30,5000000,0.5,16.232975471175546
0,30,5000000,0.7000000000000001,16.395829016774584
0,30,5000000,0.9,16.488245057373558
0,30,5000000,1.1,16.52749693201032
0,30,5000000,1.3000000000000003,16.52820693408447
0,30,5000000,1.5000000000000002,16.50150891935139
0,30,5000000,1.7000000000000002,16.455322710336343
0,30,5000000,1.9000000000000001,16.39504324618626
0,30,5000000,2.1,16.324258301374403
0,30,5000000,2.3000000000000003,16.245336166695374
0,30,5000000,2.5000000000000004,16.15985241199476
0,30,5000000,2.7,16.068879240256145
0,30,5000000,2.9000000000000004,15.973173645377544
0,30,5000000,3.1,15.873296806494979
0,30,5000000,3.3000000000000003,15.769688742098232
0,30,5000000,3.5000000000000004,15.662714548641503
0,30,5000000,3.7,15.552692773828863
0,30,5000000,3.9000000000000004,15.439912572634451
0,30,5000000,4.5,15.087654354472743
0,30,5000000,5,14.78175957316569
0,30,5000000,5.5,14.46827536601183
0,30,5000000,6,14.150109696218355
0,30,5000000,6.5,13.829615611506107
0,30,5000000,7,13.50857253678391
0,30,5000000,7.5,13.18823391659153
0,30,5000000,8,12.869421181504704
0,30,5000000,8.5,12.552636378212664
0,30,5000000,9,12.238171065709473
0,30,5000000,9.5,11.926199207606897
0,30,5000000,10,11.616849296628157
0,30,5000000,10.5,11.310257173456698
0,30,5000000,11,11.006602183240322
0,30,5000000,11.5,10.706129860889556
0,30,5000000,12,10.409163634670639
0,30,10000000,0.1,11.611700661155272
0,30,10000000,0.30000000000000004,12.386171954189473
0,30,10000000,0.5,13.36744126156514
0,30,10000000,0.7000000000000001,14.332088087820424
0,30,10000000,0.9,15.049748269701576
0,30,10000000,1.1,15.476317184868732
0,30,10000000,1.3000000000000003,15.68787163518338
0,30,10000000,1.5000000000000002,15.766206943716025
0,30,10000000,1.7000000000000002,15.765539737446193
0,30,10000000,1.9000000000000001,15.717366348814949
0,30,10000000,2.1,15.639585168638709
0,30,10000000,2.3000000000000003,15.542574678632386
0,30,10000000,2.5000000000000004,15.432580937950695
0,30,10000000,2.7,15.313531706555136
0,30,10000000,2.9000000000000004,15.188012082851408
0,30,10000000,3.1,15.05779971647295
0,30,10000000,3.3000000000000003,14.924165916872571
0,30,10000000,3.5000000000000004,14.788049826993548
0,30,10000000,3.7,14.650162306666966
0,30,10000000,3.9000000000000004,14.511050123218123
0,30,10000000,4.5,14.090152121589583
0,30,10000000,5,13.738861419090899
0,30,10000000,5.5,13.389204858701527
0,30,10000000,6,13.041971369193016
0,30,10000000,6.5,12.697359661967981
0,30,10000000,7,12.355313436543016
0,30,10000000,7.5,12.015730219875357
0,30,10000000,8,11.678589238665634
0,30,10000000,8.5,11.344027223710423
0,30,10000000,9,11.01237890742374
0,30,10000000,9.5,10.684190251586603
0,30,10000000,10,10.360207602815281
0,30,10000000,10.5,10.04134452755421
0,30,10000000,11,9.72862909824709
0,30,10000000,11.5,9.423136817770414
0,30,10000000,12,9.1259169320058
1,0,-10000000,0.1,3.5895589463000492
1,0,-10000000,0.30000000000000004,3.593179809947953
1,0,-10000000,0.5,3.5986250031764406
1,0,-10000000,0.7000000000000001,3.6056909642327475
1,0,-10000000,0.9,3.612296901878358
1,0,-10000000,1.1,3.6154987509504837
1,0,-10000000,1.3000000000000003,3.615341635741956
1,0,-10000000,1.5000000000000002,3.6138439413258943
1,0,-10000000,1.7000000000000002,3.6122836208403415
1,0,-10000000,1.9000000000000001,3.6110917901998025
1,0,-10000000,2.1,3.61034166608238
1,0,-10000000,2.3000000000000003,3.6099941516200724
1,0,-10000000,2.5000000000000004,3.609984296042731
1,0,-10000000,2.7,3.6102481524878622
1,0,-10000000,2.9000000000000004,3.6107300699887825
1,0,-10000000,3.1,3.611383715446816
1,0,-10000000,3.3000000000000003,3.612192492616182
1,0,-10000000,3.5000000000000004,3.6130593800717867
1,0,-10000000,3.7,3.6140250590358693
1,0,-10000000,3.9000000000000004,3.6150486729402815
1,0,-10000000,4.5,3.618287906439721
1,0,-10000000,5,3.621016575284022
1,0,-10000000,5.5,3.623635887764636
1,0,-10000000,6,3.6260557861130325
1,0,-10000000,6.5,3.628215264960215
1,0,-10000000,7,3.630059076791555
1,0,-10000000,7.5,3.6315418893361984
1,0,-10000000,8,3.6326230549802663
1,0,-10000000,8.5,3.6332627994303826
1,0,-10000000,9,3.633423540883511
1,0,-10000000,9.5,3.633069053014194
1,0,-10000000,10,3.6321647827186396
1,0,-10000000,10.5,3.630678057010608
1,0,-10000000,11,3.628578635727792
1,0,-10000000,11.5,3.6258390573055284
1,0,-10000000,12,3.6224351112327167
1,0,-5000000,0.1,3.63391421187869
1,0,-5000000,0.30000000000000004,3.6309437429728204
1,0,-5000000,0.5,3.6271720074546785
1,0,-5000000,0.7000000000000001,3.623100217910027
1,0,-5000000,0.9,3.6191975657303326
1,0,-5000000,1.1,3.615769751196818
1,0,-5000000,1.3000000000000003,3.6129568835002313
1,0,-5000000,1.5000000000000002,3.610780992842567
1,0,-5000000,1.7000000000000002,3.6091993069742445
1,0,-5000000,1.9000000000000001,3.6081414507279814
1,0,-5000000,2.1,3.6075306710452866
1,0,-5000000,2.3000000000000003,3.6072943041550705
1,0,-5000000,2.5000000000000004,3.6073680149142735
1,0,-5000000,2.7,3.6076968018244964
1,0,-5000000,2.9000000000000004,3.6082345904678017
1,0,-5000000,3.1,3.6089430994271083
1,0,-5000000,3.3000000000000003,3.6097946780189822
1,0,-5000000,3.5000000000000004,3.610754751681207
1,0,-5000000,3.7,3.611805168094603
1,0,-5000000,3.9000000000000004,3.612928762400428
1,0,-5000000,4.5,3.616609520535788
1,0,-5000000,5,3.619798979444354
1,0,-5000000,5.5,3.6230427538239387
1,0,-5000000,6,3.6262076952497835
1,0,-5000000,6.5,3.629221959333561
1,0,-5000000,7,3.632031552214221
1,0,-5000000,7.5,3.6345989554010725
1,0,-5000000,8,3.636865369680322
1,0,-5000000,8.5,3.638822712254162
1,0,-5000000,9,3.640436343796187
1,0,-5000000,9.5,3.641680765956989
1,0,-5000000,10,3.6425326468759995
1,0,-5000000,10.5,3.6429679240976043
1,0,-5000000,11,3.6429636878764344
1,0,-5000000,11.5,3.6424964030171
1,0,-5000000,12,3.6415431042671855
1,0,0,0.1,3.626435813052007
1,0,0,0.30000000000000004,3.6231864089859918
1,0,0,0.5,3.6198172808951092
1,0,0,0.7000000000000001,3.6165243098859863
1,0,0,0.9,3.613475319457832
1,0,0,1.1,3.610792907490528
1,0,0,1.3000000000000003,3.6085457043583147
1,0,0,1.5000000000000002,3.6067531304057168
1,0,0,1.7000000000000002,3.6053986708293313
1,0,0,1.9000000000000001,3.6044442099723084
1,0,0,2.1,3.6038416736777883
1,0,0,2.3000000000000003,3.6035410554303393
1,0,0,2.5000000000000004,3.6034950356643622
1,0,0,2.7,3.6036613009339797
1,0,0,2.9000000000000004,3.60400330740637
1,0,0,3.1,3.6044900283345336
1,0,0,3.3000000000000003,3.605095464387236
1,0,0,3.5000000000000004,3.6057981490195377
1,0,0,3.7,3.6065802931145083
1,0,0,3.9000000000000004,3.607427231277929
1,0,0,4.5,3.6102456800944482
1,0,0,5,3.612794861670569
1,0,0,5.5,3.615438262961844
1,0,0,6,3.6181239660906277
1,0,0,6.5,3.620817968094332
1,0,0,7,3.6234975162849183
1,0,0,7.5,3.6261473749195794
1,0,0,8,3.628757774499762
1,0,0,8.5,3.6313205346914184
1,0,0,9,3.633832110074042
1,0,0,9.5,3.6362892092822032
1,0,0,10,3.638689590948168
1,0,0,10.5,3.6410315108768816
1,0,0,11,3.6433194048050517
1,0,0,11.5,3.6455403660108523
1,0,0,12,3.6477072747017
1,0,5000000,0.1,3.6092632071042767
1,0,5000000,0.30000000000000004,3.610201161670909
1,0,5000000,0.5,3.609896821968742
1,0,5000000,0.7000000000000001,3.608757081266206
1,0,5000000,0.9,3.6071707391632604
1,0,5000000,1.1,3.605446486688862
1,0,5000000,1.3000000000000003,3.603795035233109
1,0,5000000,1.5000000000000002,3.602338478932154
1,0,5000000,1.7000000000000002,3.601131552293135
1,0,5000000,1.9000000000000001,3.600185734065697
1,0,5000000,2.1,3.5994847361434874
1,0,5000000,2.3000000000000003,3.599000723758825
1,0,5000000,2.5000000000000004,3.598700955465813
1,0,5000000,2.7,3.598552613497284
